umap_n_components,umap_n_neighbors,umap_min_dist,k,silhouette_score
2,2,0.12,5,0.32155114
2,2,0.15,8,0.31998408
2,2,0.11,6,0.31601366
2,2,0.12,7,0.31554794
2,2,0.08,6,0.31496772
2,2,0.1,5,0.31422302
2,2,0.11,7,0.30893555
2,2,0.05,10,0.30674016
2,2,0.12,6,0.30501884
2,2,0.09,5,0.30432102
2,2,0.09,7,0.3036167
3,2,0.1,10,0.29835746
3,2,0.13,7,0.28798777
3,2,0.1,7,0.28702518
2,2,0.09,6,0.2858422
3,2,0.02,8,0.2840478
3,2,0.03,10,0.28399503
3,2,0.11,10,0.28336775
3,2,0.05,5,0.28336737
3,2,0.13,8,0.28273252
3,2,0.13,6,0.2819475
3,2,0.11,9,0.2788217
3,2,0.12,8,0.2783596
3,2,0.03,7,0.27736908
3,2,0.05,10,0.27699733
3,2,0.03,6,0.27581388
3,2,0.13,10,0.27551964
3,2,0.13,9,0.27520755
3,2,0.14,6,0.27247673
3,2,0.05,6,0.2724024
3,2,0.04,6,0.27190104
3,2,0.02,9,0.27045563
3,2,0.11,6,0.27000114
3,2,0.03,9,0.26914167
3,2,0.02,7,0.26894018
3,2,0.12,9,0.26891243
3,2,0.1,9,0.2683129
3,2,0.1,5,0.26771697
3,2,0.08,10,0.26764342
3,2,0.05,9,0.2670972
3,2,0.12,10,0.2663976
3,2,0.06,9,0.26587313
3,2,0.14,8,0.26489758
3,2,0.04,5,0.26486883
3,2,0.1,6,0.26486018
3,2,0.12,6,0.2640116
3,2,0.05,7,0.26361713
3,2,0.12,7,0.26279476
3,2,0.08,9,0.26233593
3,2,0.07,5,0.26225027
3,2,0.09,8,0.26217803
3,2,0.08,7,0.2619699
3,2,0.03,8,0.2618614
3,2,0.12,5,0.261673
3,2,0.08,8,0.26160455
3,2,0.08,6,0.26148555
3,2,0.02,10,0.26045853
3,2,0.13,5,0.25856438
3,2,0.07,9,0.2585416
3,2,0.04,7,0.25821182
3,2,0.04,9,0.25763333
3,2,0.03,5,0.2575296
3,2,0.07,6,0.25619772
3,2,0.14,10,0.2561088
3,2,0.15,10,0.25550273
3,2,0.11,8,0.2553233
3,2,0.09,7,0.2547573
3,2,0.06,10,0.2545474
4,2,0.09,10,0.25408491
3,2,0.09,10,0.25342974
3,2,0.04,8,0.25228164
4,2,0.12,10,0.25182402
3,2,0.15,9,0.25161764
6,9,0.12,5,0.25157467
3,2,0.09,6,0.2507381
3,2,0.09,5,0.2505746
3,2,0.14,7,0.24993712
3,2,0.05,8,0.24976283
3,2,0.14,9,0.24972022
3,2,0.11,5,0.24953526
4,2,0.12,9,0.2490694
3,2,0.09,9,0.24838275
4,2,0.09,9,0.24768913
3,2,0.07,10,0.24768393
3,2,0.14,5,0.24761407
3,2,0.1,8,0.24700862
3,2,0.08,5,0.24632488
3,2,0.11,7,0.24595855
3,2,0.15,7,0.24584465
3,2,0.02,5,0.24578807
3,2,0.07,7,0.24477978
4,2,0.14,10,0.24476181
3,2,0.06,7,0.24407771
4,2,0.04,10,0.24372126
3,2,0.15,8,0.24320823
3,2,0.15,5,0.24250254
3,2,0.06,8,0.24172999
4,2,0.1,6,0.2407941
3,2,0.06,6,0.24048215
4,2,0.12,5,0.24032766
3,2,0.04,10,0.24020113
4,2,0.12,8,0.23887819
4,2,0.04,6,0.23733917
3,2,0.06,5,0.23692256
3,2,0.07,8,0.23518549
4,2,0.02,5,0.23498648
4,2,0.1,7,0.23452152
4,2,0.1,10,0.23379742
4,2,0.07,9,0.23260127
4,2,0.03,5,0.23255934
4,2,0.02,6,0.23220517
4,2,0.12,7,0.23210482
4,2,0.08,9,0.2305077
3,2,0.15,6,0.22975871
4,2,0.02,8,0.22857864
4,2,0.03,7,0.22851247
4,2,0.05,8,0.2277002
4,2,0.05,9,0.22739711
4,2,0.1,8,0.22717516
4,2,0.11,10,0.22649413
4,2,0.08,10,0.22644144
4,2,0.02,7,0.22586557
4,2,0.04,9,0.22538999
4,2,0.14,9,0.22313575
4,2,0.14,8,0.22287361
5,2,0.08,10,0.2221082
4,2,0.12,6,0.22202043
4,2,0.09,8,0.22178069
4,2,0.07,8,0.22134277
4,2,0.1,9,0.22117588
4,2,0.14,7,0.22070667
4,2,0.03,6,0.22041528
5,2,0.07,9,0.22022599
4,2,0.09,5,0.21995643
4,2,0.07,10,0.21957867
4,2,0.04,7,0.21912798
4,2,0.05,10,0.21875621
5,2,0.04,10,0.21787891
5,2,0.1,10,0.21728025
4,2,0.08,8,0.21677937
4,2,0.05,6,0.21610606
4,2,0.13,7,0.21573673
4,2,0.04,5,0.2157305
4,2,0.11,9,0.21536197
4,2,0.05,7,0.21486159
4,2,0.04,8,0.21474679
4,2,0.1,5,0.21466497
4,2,0.14,5,0.21444589
6,2,0.02,10,0.21441777
3,2,0.02,6,0.21404746
4,2,0.09,7,0.21334566
5,2,0.07,10,0.21260427
4,2,0.02,9,0.21236105
5,2,0.15,9,0.21169187
4,2,0.11,6,0.21111439
4,2,0.14,6,0.21072097
4,2,0.03,8,0.2097575
4,2,0.11,7,0.20956014
5,2,0.1,9,0.20955491
4,2,0.02,10,0.20836297
5,2,0.12,10,0.2079002
4,2,0.05,5,0.20785707
5,2,0.04,9,0.20772289
4,2,0.13,8,0.20707372
4,2,0.06,10,0.20674367
5,2,0.13,10,0.2066372
4,2,0.13,9,0.20657642
5,2,0.11,8,0.206275
4,2,0.15,7,0.20618671
5,2,0.04,8,0.20613974
5,2,0.05,9,0.20611322
4,2,0.09,6,0.20526344
5,2,0.02,10,0.20515735
4,2,0.13,10,0.20482649
5,2,0.1,8,0.20368326
5,2,0.13,9,0.20335141
4,2,0.03,9,0.20322934
5,2,0.11,10,0.20297705
4,2,0.08,6,0.20288043
4,2,0.07,7,0.20285663
5,2,0.03,9,0.202629
5,2,0.12,8,0.20235062
5,2,0.11,7,0.20232795
6,2,0.02,9,0.20216918
4,2,0.03,10,0.2021135
6,2,0.05,10,0.20198463
4,2,0.07,5,0.20194507
6,2,0.03,9,0.20161445
5,2,0.12,9,0.20097409
5,2,0.02,8,0.20083494
4,2,0.11,8,0.20082763
5,2,0.13,7,0.2007276
4,2,0.15,6,0.2006565
6,2,0.15,10,0.20056792
4,2,0.06,9,0.2004899
4,2,0.06,8,0.20010735
5,2,0.14,10,0.19999787
4,2,0.08,7,0.19978783
6,2,0.02,8,0.19971001
5,2,0.05,10,0.1994735
5,2,0.02,9,0.19845505
7,2,0.1,9,0.1983321
5,2,0.14,9,0.19768342
4,2,0.07,6,0.19761875
5,2,0.15,10,0.19753855
4,2,0.15,10,0.19683431
5,2,0.04,7,0.19681217
5,2,0.14,8,0.19649686
4,2,0.08,5,0.19633241
5,2,0.09,9,0.19627231
5,2,0.03,10,0.19608939
5,2,0.08,6,0.19573462
6,2,0.03,10,0.19513744
4,2,0.15,8,0.19508827
5,2,0.13,6,0.19491829
7,2,0.02,10,0.19481793
5,2,0.14,7,0.19461241
5,2,0.14,6,0.1943489
5,2,0.06,10,0.193777
6,2,0.03,8,0.1935584
5,2,0.06,9,0.19316235
4,2,0.06,5,0.19307905
5,2,0.15,8,0.19281264
6,2,0.04,10,0.19228515
4,2,0.15,5,0.19196972
4,2,0.06,6,0.19159375
8,2,0.05,10,0.1912471
5,2,0.15,6,0.19117984
5,2,0.08,9,0.1911523
5,2,0.15,7,0.19048487
5,2,0.06,7,0.19022122
5,2,0.08,8,0.19021048
8,2,0.09,10,0.1899099
7,2,0.03,10,0.1897651
5,2,0.11,6,0.18958043
5,2,0.05,7,0.18817146
5,2,0.06,8,0.18807827
5,2,0.03,8,0.18783344
5,2,0.02,6,0.1875727
4,2,0.06,7,0.1874908
6,2,0.12,6,0.18746215
5,2,0.09,7,0.18743466
5,2,0.07,8,0.18697506
5,2,0.1,7,0.18640262
5,2,0.09,8,0.1860915
6,2,0.06,7,0.18596874
5,2,0.12,6,0.18586701
5,2,0.14,5,0.18583502
7,2,0.09,10,0.18566631
5,2,0.13,8,0.18556471
5,2,0.13,5,0.18523198
6,2,0.04,9,0.18520191
7,2,0.13,9,0.18509202
5,2,0.05,8,0.18504032
6,2,0.12,10,0.1848663
6,2,0.05,9,0.18483984
6,2,0.12,9,0.18474637
5,2,0.03,7,0.18442383
6,2,0.11,10,0.18419123
6,2,0.09,10,0.18417685
4,2,0.13,6,0.18387644
8,2,0.09,9,0.18375978
6,2,0.02,6,0.18355824
4,2,0.15,9,0.18355575
5,2,0.02,5,0.18330699
5,2,0.09,6,0.18316744
6,2,0.02,7,0.18255964
4,2,0.11,5,0.18208587
5,2,0.15,5,0.18201105
6,2,0.12,8,0.18164818
6,2,0.06,6,0.18148321
6,2,0.05,8,0.1812189
5,2,0.06,6,0.18118574
7,2,0.13,10,0.18115589
6,2,0.13,9,0.1810983
6,2,0.12,7,0.1810305
5,2,0.04,6,0.18099453
6,2,0.1,10,0.18085255
7,2,0.14,9,0.18058625
5,2,0.06,5,0.18043752
7,2,0.13,8,0.18025951
6,2,0.15,9,0.1796752
5,2,0.07,5,0.17854948
6,2,0.06,8,0.1783886
6,2,0.11,8,0.17831047
9,2,0.12,10,0.17826097
6,2,0.08,9,0.17789859
5,2,0.07,7,0.17765662
6,2,0.09,9,0.17715345
6,2,0.09,8,0.17686808
4,2,0.13,5,0.17661096
5,2,0.12,7,0.17638685
5,2,0.09,10,0.17625527
7,2,0.03,8,0.17613377
7,2,0.1,10,0.1760604
6,2,0.08,10,0.17590459
6,2,0.12,5,0.17549492
7,2,0.09,7,0.17547551
5,2,0.08,5,0.17537664
7,2,0.09,8,0.17532218
7,2,0.07,10,0.17492525
5,2,0.11,9,0.17489627
7,2,0.03,9,0.17453414
5,2,0.02,7,0.17451504
5,2,0.07,6,0.17440853
6,2,0.11,9,0.17409338
6,2,0.08,7,0.1734035
6,2,0.06,9,0.17336781
5,2,0.1,6,0.17323923
6,2,0.13,6,0.17279965
5,2,0.03,5,0.17234974
5,2,0.11,5,0.17225473
6,2,0.08,6,0.17212887
6,2,0.14,10,0.17209794
5,2,0.03,6,0.17203082
6,2,0.09,6,0.1720228
6,2,0.08,8,0.17184289
9,2,0.13,9,0.17182936
6,2,0.15,8,0.17174676
6,2,0.13,7,0.17165399
7,2,0.06,10,0.17158708
8,2,0.14,10,0.17107035
9,2,0.1,10,0.17096294
6,2,0.13,10,0.17091958
7,2,0.02,8,0.17063242
5,2,0.05,6,0.17056425
7,2,0.09,9,0.17036939
8,2,0.09,8,0.1702862
5,2,0.09,5,0.1702827
5,2,0.12,5,0.17015927
6,2,0.1,7,0.170115
7,2,0.1,8,0.170028
7,2,0.07,8,0.16995345
8,2,0.04,10,0.16979803
6,2,0.15,7,0.16968304
9,2,0.15,10,0.16949861
7,2,0.12,10,0.16930878
6,2,0.07,8,0.16922909
6,2,0.04,6,0.16890952
8,2,0.08,8,0.16875373
8,2,0.1,10,0.16861108
6,2,0.1,8,0.16838989
8,2,0.08,10,0.16824634
5,2,0.04,5,0.16821964
7,2,0.11,8,0.16751494
7,2,0.06,9,0.16710272
7,2,0.08,10,0.16700067
6,2,0.07,10,0.16686885
7,2,0.12,9,0.16667554
6,2,0.02,5,0.16667397
6,2,0.14,8,0.16642721
7,2,0.04,10,0.16614689
8,2,0.03,10,0.16592152
6,2,0.1,9,0.16577348
6,2,0.07,9,0.16556022
7,2,0.02,9,0.1653115
6,2,0.04,8,0.16458878
6,2,0.1,6,0.16453019
6,2,0.08,5,0.1644039
6,2,0.11,7,0.1644001
7,2,0.11,7,0.16434191
9,2,0.08,10,0.16431786
8,2,0.05,7,0.16410969
7,2,0.1,7,0.16336654
10,2,0.02,9,0.16326682
8,2,0.03,9,0.16315642
7,2,0.11,9,0.16302617
8,2,0.04,9,0.16291475
7,2,0.04,9,0.16289862
5,2,0.1,5,0.16264245
6,2,0.06,10,0.16215546
10,2,0.06,9,0.16194303
6,2,0.06,5,0.16184774
9,2,0.13,10,0.1618454
6,2,0.14,9,0.16155772
6,2,0.03,6,0.1613076
10,2,0.02,8,0.16106068
8,2,0.05,8,0.16100276
9,2,0.03,10,0.16097347
8,2,0.05,9,0.16084716
8,2,0.15,7,0.16076386
7,2,0.15,9,0.15949744
8,2,0.13,10,0.15948613
6,2,0.11,6,0.1593786
6,2,0.15,6,0.15925042
8,2,0.11,8,0.15923484
5,2,0.08,7,0.15923469
10,2,0.09,10,0.15897682
7,2,0.14,8,0.15840596
9,2,0.07,9,0.15827248
6,2,0.13,8,0.15818968
8,2,0.08,5,0.15815568
6,2,0.05,6,0.15794507
7,2,0.13,7,0.15769406
8,2,0.08,9,0.15764044
7,2,0.02,6,0.1572707
8,2,0.08,6,0.15712033
8,2,0.13,7,0.15704355
7,2,0.1,6,0.15661386
8,2,0.13,9,0.15645602
9,2,0.07,10,0.1563196
7,2,0.13,5,0.15630215
7,2,0.14,7,0.15622629
7,2,0.03,7,0.15612794
8,2,0.11,9,0.15605745
6,2,0.03,5,0.15596946
9,2,0.08,9,0.1557385
10,2,0.06,10,0.15548883
9,2,0.09,10,0.15523836
7,2,0.11,10,0.15520488
6,2,0.05,5,0.15518743
10,2,0.02,10,0.15510064
8,2,0.1,7,0.1550462
6,2,0.14,7,0.15491164
9,2,0.14,10,0.15486002
7,2,0.08,8,0.1548166
8,2,0.12,10,0.15458524
7,2,0.12,8,0.1545403
7,2,0.15,10,0.15433815
8,2,0.08,7,0.15424758
6,2,0.07,7,0.15419911
8,2,0.11,10,0.15400042
8,2,0.15,9,0.15391319
7,2,0.04,7,0.15360561
8,2,0.02,10,0.15348786
7,2,0.07,7,0.15330927
7,2,0.09,6,0.15257809
10,2,0.06,8,0.15238278
7,2,0.12,7,0.15222837
10,2,0.04,10,0.1522262
6,2,0.03,7,0.15214062
7,2,0.15,8,0.15165682
6,2,0.07,6,0.15139064
6,2,0.14,6,0.15136164
9,2,0.07,8,0.15117587
7,2,0.1,5,0.15098304
7,2,0.07,9,0.15059675
6,2,0.09,7,0.15058444
9,2,0.11,10,0.15049684
6,2,0.13,5,0.1504914
9,2,0.12,9,0.15046984
8,2,0.14,9,0.15035918
8,2,0.15,8,0.15033926
7,2,0.05,9,0.15018037
7,2,0.05,7,0.1501252
7,2,0.06,8,0.14982328
7,2,0.11,6,0.14975435
9,2,0.05,10,0.14970984
10,2,0.14,10,0.14947781
8,2,0.03,8,0.14899415
9,2,0.05,9,0.14866757
8,2,0.12,9,0.14847803
7,2,0.02,7,0.14842947
10,2,0.14,8,0.14808114
7,2,0.12,5,0.14790559
8,2,0.15,10,0.14767753
7,2,0.11,5,0.14758721
10,2,0.11,10,0.14755742
7,2,0.06,6,0.14748539
10,2,0.15,10,0.14731672
6,2,0.04,5,0.14730036
6,2,0.04,7,0.14729092
7,2,0.14,10,0.14726011
7,2,0.08,7,0.14722763
6,2,0.1,5,0.14720595
9,2,0.08,8,0.14717618
7,2,0.15,7,0.14715213
7,2,0.05,6,0.14712776
6,2,0.09,5,0.14685772
9,2,0.05,8,0.1464998
8,2,0.05,5,0.14649051
7,2,0.04,6,0.14624673
8,2,0.07,8,0.14611682
7,2,0.05,10,0.14579915
10,2,0.05,10,0.14574018
10,2,0.05,9,0.14570408
8,2,0.07,7,0.14542387
9,2,0.15,9,0.14501442
6,2,0.07,5,0.14499764
9,2,0.13,8,0.14481689
8,2,0.06,10,0.14433381
10,2,0.1,8,0.14422418
6,2,0.05,7,0.14402467
9,2,0.04,10,0.14386514
8,2,0.14,5,0.14370538
8,2,0.07,9,0.14370196
9,2,0.02,9,0.1435361
9,2,0.14,8,0.14342216
7,2,0.05,5,0.14317071
7,2,0.08,9,0.14303797
8,2,0.14,7,0.14272815
8,2,0.15,5,0.14268626
9,2,0.09,9,0.14265333
7,2,0.05,8,0.1418631
10,2,0.09,9,0.14184995
8,2,0.03,6,0.14172402
10,2,0.04,9,0.14145188
10,2,0.14,9,0.14137895
7,2,0.06,5,0.14131026
9,2,0.14,9,0.14117512
8,2,0.04,8,0.14106838
8,2,0.15,6,0.14102234
10,2,0.05,7,0.14101851
8,2,0.03,7,0.14093423
7,2,0.04,8,0.14070381
9,2,0.04,8,0.14069267
9,2,0.12,8,0.140404
10,2,0.02,6,0.14010876
8,2,0.09,7,0.14008765
10,2,0.1,9,0.13964796
10,2,0.13,7,0.13925512
8,2,0.12,8,0.13910984
8,2,0.04,6,0.1390289
10,2,0.04,7,0.13890873
6,2,0.11,5,0.13882345
9,2,0.02,10,0.13877091
8,2,0.02,9,0.13872975
8,2,0.1,9,0.13872966
6,2,0.14,5,0.13856886
7,2,0.02,5,0.13852207
8,2,0.13,8,0.13823515
10,2,0.12,10,0.1381
7,2,0.08,6,0.13808085
9,2,0.09,6,0.13806422
7,2,0.04,5,0.13788716
10,2,0.03,9,0.13759106
10,2,0.13,10,0.13751192
7,2,0.06,7,0.13746187
9,2,0.04,9,0.13720757
8,2,0.07,5,0.13706899
9,2,0.07,6,0.13706316
10,2,0.03,10,0.1369858
9,2,0.09,8,0.1369634
8,2,0.09,6,0.13690744
6,2,0.15,5,0.13685702
10,2,0.08,10,0.13679047
9,2,0.03,7,0.13666865
8,2,0.02,8,0.13642542
9,2,0.04,7,0.1364158
8,2,0.06,9,0.13641423
8,2,0.02,7,0.13623527
9,2,0.12,7,0.13615838
10,2,0.02,7,0.13596442
7,2,0.03,6,0.13566193
8,2,0.1,8,0.13552362
9,2,0.13,6,0.1354399
8,2,0.07,10,0.13540033
9,2,0.15,7,0.1353475
9,2,0.1,9,0.13517432
7,2,0.08,5,0.13500251
9,2,0.03,8,0.13499942
10,2,0.05,8,0.13457829
9,2,0.05,6,0.13449198
7,2,0.07,6,0.13443832
9,2,0.03,9,0.13423654
10,2,0.05,6,0.13411736
8,2,0.14,8,0.13408504
7,2,0.03,5,0.1332928
10,2,0.11,9,0.13295557
10,2,0.08,9,0.13254714
5,2,0.05,5,0.13246796
8,2,0.11,7,0.13233285
9,2,0.06,10,0.1321071
9,2,0.09,7,0.13205895
9,2,0.02,8,0.13163438
8,2,0.07,6,0.13154964
9,2,0.06,9,0.13147937
8,2,0.09,5,0.13142309
8,2,0.02,6,0.13130921
9,2,0.1,8,0.13117458
7,2,0.12,6,0.13115487
8,2,0.04,7,0.13110772
10,2,0.11,5,0.13106486
9,2,0.11,6,0.13102418
9,2,0.12,6,0.13086765
9,2,0.06,8,0.13063465
7,2,0.15,6,0.13061622
7,2,0.14,6,0.1305717
10,2,0.03,8,0.13055326
10,2,0.04,8,0.1305135
10,2,0.12,8,0.13043961
10,2,0.1,10,0.13020803
9,2,0.11,9,0.13010068
10,2,0.12,7,0.13000448
9,2,0.14,6,0.12998459
9,2,0.11,8,0.1299491
10,2,0.07,7,0.12993516
9,2,0.05,7,0.12982842
8,2,0.11,6,0.12981024
10,2,0.12,9,0.12954305
8,2,0.13,6,0.1293438
8,2,0.13,5,0.1293387
10,2,0.07,10,0.12913674
7,2,0.15,5,0.1290079
7,2,0.13,6,0.12898725
7,2,0.09,5,0.1288115
9,2,0.09,5,0.12878226
8,2,0.06,7,0.12856506
8,2,0.05,6,0.12829325
10,2,0.03,7,0.1282025
9,2,0.08,7,0.12750973
10,2,0.06,7,0.1273842
8,2,0.11,5,0.1269078
9,2,0.13,7,0.1268159
10,2,0.15,8,0.12645541
10,2,0.07,9,0.12643394
9,2,0.07,7,0.12615497
9,2,0.13,5,0.12605706
7,2,0.14,5,0.12566632
9,2,0.02,6,0.12564196
10,2,0.09,7,0.12555535
10,2,0.09,8,0.12539805
9,2,0.1,5,0.12460013
8,2,0.14,6,0.12453962
8,2,0.06,8,0.12452093
9,2,0.04,6,0.124471754
10,2,0.08,8,0.124090925
9,2,0.02,5,0.12402966
10,2,0.12,5,0.123541206
9,2,0.15,8,0.12346044
10,2,0.13,8,0.12338667
9,2,0.15,5,0.12304453
8,2,0.06,6,0.122443214
9,2,0.14,7,0.122248404
9,2,0.05,5,0.12223747
8,2,0.12,6,0.12159911
7,2,0.07,5,0.12101686
10,2,0.15,9,0.120900206
10,2,0.07,6,0.12071515
10,2,0.09,5,0.119650416
8,2,0.1,5,0.1195055
9,2,0.02,7,0.119064294
9,2,0.1,7,0.119058244
8,2,0.06,5,0.11811078
8,2,0.04,5,0.11775195
10,2,0.07,8,0.11766372
10,2,0.12,6,0.117574565
9,2,0.06,7,0.11734501
10,2,0.1,7,0.117314965
10,2,0.14,7,0.11694758
10,2,0.11,6,0.11673489
8,2,0.03,5,0.116696894
10,2,0.1,6,0.11615263
10,2,0.02,5,0.11589263
9,2,0.11,7,0.11572808
10,2,0.13,9,0.115686506
10,2,0.13,6,0.11553228
10,2,0.04,6,0.11552293
9,2,0.14,5,0.115316935
9,2,0.07,5,0.114356235
9,2,0.1,6,0.114227556
10,2,0.11,8,0.1140519
8,2,0.02,5,0.11399834
8,2,0.12,7,0.11278149
8,2,0.12,5,0.111782655
8,2,0.1,6,0.111438245
10,2,0.11,7,0.11103787
9,2,0.12,5,0.110694855
9,2,0.03,6,0.110172816
9,2,0.08,6,0.10955234
9,2,0.04,5,0.10951212
10,2,0.03,6,0.10879128
10,2,0.13,5,0.10875905
9,2,0.03,5,0.10825366
10,2,0.09,6,0.10822194
10,2,0.08,6,0.10770401
10,2,0.15,6,0.10563041
10,2,0.1,5,0.10560563
9,2,0.08,5,0.10539656
10,2,0.08,5,0.10491607
10,2,0.05,5,0.10466156
9,2,0.15,6,0.104371734
9,2,0.06,6,0.10305919
10,2,0.08,7,0.102976725
9,2,0.11,5,0.1024128
10,2,0.04,5,0.1021061
10,2,0.07,5,0.10182604
10,2,0.14,6,0.10095654
10,2,0.15,7,0.09982233
10,2,0.06,6,0.09785523
10,2,0.03,5,0.095491156
10,2,0.06,5,0.09115124
10,2,0.15,5,0.090869166
10,2,0.14,5,0.08808657
9,2,0.06,5,0.08538574
