umap_n_components,umap_n_neighbors,umap_min_dist,k,silhouette_score
4,5,0.1,5,0.343373
9,6,0.07,7,0.3433581
7,10,0.02,6,0.34334648
5,10,0.11,8,0.34330285
3,9,0.03,9,0.34325865
8,10,0.14,10,0.34323242
5,6,0.09,6,0.34320235
10,9,0.12,7,0.3431598
9,7,0.08,7,0.34310967
6,10,0.04,5,0.34310898
6,8,0.13,9,0.34308654
7,9,0.03,7,0.3430795
5,8,0.1,7,0.34307688
7,9,0.13,7,0.3430716
10,6,0.04,5,0.343071
10,8,0.09,7,0.34305915
4,7,0.15,8,0.34305152
5,8,0.13,8,0.3430231
7,9,0.08,8,0.34300768
8,6,0.11,6,0.34290013
5,8,0.04,6,0.34288275
7,6,0.15,9,0.34284815
8,7,0.07,6,0.34283945
10,10,0.03,7,0.34283286
8,8,0.11,9,0.34282655
3,10,0.14,9,0.34280133
6,9,0.08,8,0.3427865
10,8,0.07,8,0.3427646
10,6,0.14,10,0.34270927
8,9,0.11,8,0.34270912
3,8,0.07,5,0.34267193
7,6,0.1,7,0.34263662
10,9,0.13,8,0.34263173
3,8,0.13,5,0.3425905
6,8,0.02,8,0.3425553
4,5,0.11,5,0.3425342
3,7,0.14,8,0.34249035
4,10,0.12,10,0.34244698
3,9,0.15,9,0.34243932
3,10,0.05,6,0.34237364
9,10,0.05,8,0.34235644
10,8,0.07,7,0.34234563
5,8,0.1,8,0.34233224
4,9,0.12,9,0.3423284
9,6,0.1,5,0.34229288
4,5,0.08,8,0.3422887
7,5,0.14,6,0.34228817
6,10,0.04,7,0.34228188
10,7,0.02,7,0.34224644
3,7,0.09,5,0.34223467
4,9,0.08,7,0.34222084
9,6,0.08,5,0.34221685
9,10,0.12,8,0.34216884
9,7,0.05,7,0.34216556
7,10,0.06,8,0.34215444
9,8,0.02,7,0.3420963
10,9,0.07,6,0.34208867
10,4,0.14,9,0.34208518
6,9,0.04,6,0.34204507
4,9,0.11,6,0.3420116
5,8,0.06,6,0.34198785
9,8,0.07,8,0.3419455
10,6,0.05,6,0.34191945
7,7,0.04,7,0.34188333
6,6,0.1,6,0.3418329
3,9,0.03,5,0.34177884
3,8,0.11,8,0.3417708
4,8,0.06,7,0.34174952
8,8,0.02,8,0.34171414
3,6,0.15,7,0.3417132
5,6,0.05,7,0.3417099
8,8,0.1,9,0.34169468
4,9,0.1,6,0.3416417
10,7,0.04,5,0.3416347
4,8,0.07,8,0.34161642
2,9,0.13,8,0.3416122
6,10,0.06,7,0.34159282
8,8,0.04,7,0.34156957
10,9,0.15,8,0.34154537
3,8,0.05,6,0.34153286
5,10,0.08,8,0.3415243
3,7,0.13,6,0.341518
5,10,0.06,10,0.3415169
4,10,0.08,8,0.34149936
4,6,0.03,5,0.34149253
7,4,0.07,6,0.3414916
3,8,0.1,6,0.34148368
5,5,0.09,5,0.34147772
10,4,0.12,5,0.34145883
7,7,0.02,5,0.3414057
5,5,0.12,5,0.3413925
5,10,0.08,9,0.34138083
6,7,0.08,8,0.34135374
4,7,0.1,8,0.34133488
7,10,0.02,10,0.34131092
8,7,0.12,7,0.34129924
3,8,0.07,9,0.34128812
2,7,0.08,5,0.34128296
6,6,0.14,10,0.34126437
3,9,0.13,7,0.34118208
8,9,0.05,6,0.34114707
7,7,0.14,9,0.3411106
7,5,0.11,6,0.3410555
8,8,0.11,10,0.3410466
7,8,0.05,7,0.34100524
7,10,0.12,9,0.3409703
7,10,0.04,7,0.34089446
6,10,0.1,8,0.3407943
7,10,0.11,9,0.3407834
8,8,0.02,9,0.3407205
2,8,0.12,9,0.34069675
7,8,0.14,9,0.34066498
7,6,0.1,6,0.34056842
4,10,0.05,7,0.34056148
3,9,0.1,5,0.3405543
5,7,0.09,7,0.34055087
10,8,0.05,8,0.34051827
8,7,0.11,8,0.34046203
7,8,0.15,8,0.34045368
5,6,0.09,7,0.34044927
9,7,0.1,5,0.3404429
3,8,0.15,6,0.3403416
8,8,0.14,10,0.3403098
4,9,0.12,7,0.3403014
7,7,0.02,6,0.34025657
4,8,0.13,8,0.34019098
10,9,0.13,7,0.34018657
8,8,0.05,7,0.34017712
10,7,0.08,8,0.34016797
9,10,0.09,9,0.34013972
6,10,0.03,7,0.34011313
8,10,0.05,5,0.3401112
6,7,0.15,6,0.34008557
5,6,0.08,6,0.34006634
5,6,0.15,7,0.34004846
5,8,0.07,7,0.3400149
8,9,0.14,7,0.34001392
10,7,0.07,6,0.33997235
8,9,0.08,6,0.33995804
8,10,0.04,5,0.33995596
4,10,0.05,5,0.33992732
7,10,0.07,5,0.339927
7,7,0.13,7,0.33992517
5,9,0.12,9,0.3398167
9,7,0.15,8,0.33973265
7,6,0.09,5,0.33967435
10,5,0.09,8,0.3396681
9,8,0.09,8,0.3396398
9,8,0.12,10,0.33962014
8,9,0.07,6,0.3396149
5,8,0.05,7,0.3396091
5,9,0.1,7,0.3396063
3,10,0.05,9,0.33956203
9,7,0.05,6,0.3395544
8,5,0.14,5,0.3395474
10,7,0.02,5,0.33953848
8,10,0.09,7,0.3395042
10,5,0.08,6,0.33946443
3,6,0.14,6,0.3394577
7,6,0.07,5,0.33944908
9,6,0.12,5,0.33944377
6,6,0.15,5,0.3394433
3,9,0.07,6,0.3394395
7,7,0.14,8,0.33942252
6,5,0.13,5,0.33941227
10,8,0.14,9,0.3393866
4,10,0.07,5,0.33933863
10,5,0.12,8,0.33931944
5,7,0.12,6,0.3392322
7,7,0.11,8,0.33920828
4,6,0.09,6,0.33920443
9,9,0.02,5,0.3391717
8,10,0.15,10,0.33909234
8,6,0.02,6,0.33908343
6,8,0.09,8,0.339078
10,9,0.14,7,0.3390279
7,6,0.09,7,0.33901992
10,6,0.02,5,0.3389403
3,10,0.07,6,0.33887425
8,8,0.04,6,0.3388359
3,5,0.13,6,0.3388355
3,10,0.02,6,0.33882323
10,10,0.07,8,0.33879483
5,7,0.07,7,0.3387884
7,6,0.09,6,0.3387609
8,10,0.03,7,0.33869517
6,5,0.14,6,0.33867368
4,6,0.11,5,0.3386329
6,10,0.02,7,0.33854565
5,7,0.11,6,0.33853987
9,9,0.06,6,0.33850837
8,7,0.1,7,0.3384874
4,6,0.14,7,0.33848414
5,10,0.09,7,0.3384747
5,6,0.14,5,0.3383593
5,9,0.08,6,0.33835876
5,7,0.09,6,0.33827826
5,10,0.02,5,0.33826753
5,7,0.04,5,0.33824408
10,5,0.11,8,0.33819595
6,9,0.08,7,0.33818686
9,10,0.06,8,0.33812857
7,9,0.12,6,0.33811978
3,10,0.14,6,0.33805147
7,8,0.12,10,0.33803925
10,10,0.03,6,0.3379646
8,8,0.04,8,0.33794773
3,10,0.06,9,0.33791125
10,6,0.1,5,0.3378518
6,10,0.05,5,0.3378496
3,6,0.07,6,0.3377325
8,10,0.14,9,0.33766255
3,5,0.12,7,0.33760336
8,7,0.07,7,0.33754465
8,8,0.07,9,0.33748195
3,9,0.07,5,0.33740717
3,6,0.04,5,0.3373571
6,9,0.09,6,0.3373147
10,7,0.04,7,0.337304
3,10,0.12,7,0.33730108
4,5,0.12,7,0.3371982
5,6,0.08,7,0.33719543
3,9,0.15,8,0.33714807
9,6,0.12,6,0.33711383
3,8,0.15,7,0.337011
8,6,0.09,8,0.33701086
5,8,0.09,6,0.3369844
10,10,0.05,9,0.33690792
6,9,0.1,7,0.33688772
8,2,0.04,5,0.33685437
9,9,0.12,8,0.3368301
4,10,0.15,7,0.3367911
6,10,0.15,9,0.33677137
9,9,0.15,9,0.33677045
3,10,0.09,5,0.33675656
8,6,0.14,6,0.3366482
5,10,0.15,8,0.336587
5,9,0.09,6,0.33657604
9,8,0.02,6,0.33651155
8,7,0.09,9,0.33648723
4,8,0.11,7,0.3364851
7,8,0.05,5,0.3364529
3,10,0.02,5,0.33645076
2,10,0.12,5,0.33635738
5,9,0.05,7,0.3363555
3,10,0.02,7,0.33633432
8,9,0.13,7,0.33632985
6,7,0.02,5,0.33630764
8,8,0.12,10,0.33627304
7,9,0.13,6,0.3362426
7,9,0.15,9,0.33620772
4,9,0.03,8,0.33620584
7,9,0.14,9,0.33616716
8,8,0.07,7,0.3361614
6,9,0.13,9,0.33614653
6,10,0.09,8,0.33611187
9,6,0.14,5,0.33609453
10,10,0.08,7,0.33603323
5,9,0.12,7,0.3359995
5,7,0.09,5,0.33599034
2,8,0.12,6,0.3359858
7,10,0.04,6,0.33595768
9,8,0.08,7,0.33592048
5,9,0.14,10,0.33591804
7,5,0.13,6,0.33589795
6,7,0.09,8,0.33587554
4,10,0.03,7,0.33586064
9,10,0.14,8,0.33585843
3,8,0.13,7,0.33584413
3,9,0.14,7,0.33583084
5,9,0.09,7,0.33580464
3,9,0.02,6,0.33579105
6,9,0.13,8,0.3357574
3,7,0.11,5,0.3357276
5,7,0.13,6,0.33570495
9,7,0.07,5,0.3356868
7,10,0.08,8,0.33566216
5,8,0.1,6,0.33551496
8,9,0.12,7,0.33551317
8,8,0.09,9,0.33550972
4,8,0.14,7,0.33547318
4,5,0.15,5,0.33546656
7,8,0.1,8,0.33542305
9,9,0.14,8,0.3354041
10,6,0.15,6,0.33538106
3,9,0.02,7,0.33534026
8,6,0.12,7,0.3353294
5,8,0.14,7,0.33532107
7,9,0.08,7,0.3353201
3,9,0.12,10,0.33530244
4,5,0.15,6,0.33524716
5,8,0.03,6,0.3352324
4,9,0.14,8,0.3352147
9,6,0.08,7,0.33516014
7,8,0.12,7,0.33512592
2,7,0.12,5,0.335037
4,8,0.02,5,0.33500764
9,8,0.15,8,0.33497357
8,10,0.05,7,0.33496335
7,6,0.14,7,0.33495852
3,8,0.08,7,0.33495504
6,8,0.03,7,0.33495107
3,7,0.1,6,0.33494318
9,6,0.13,6,0.3349325
10,8,0.14,8,0.33490756
8,7,0.14,8,0.33489478
4,10,0.06,5,0.33487794
5,6,0.13,7,0.3348717
10,8,0.15,8,0.33485797
7,7,0.06,5,0.33481994
7,8,0.09,8,0.33481953
9,8,0.11,8,0.33479038
3,8,0.06,9,0.33472124
5,9,0.1,6,0.3346825
7,7,0.08,5,0.3346806
9,8,0.1,10,0.33463094
10,8,0.03,7,0.33456394
8,8,0.03,5,0.33454695
4,10,0.08,5,0.33453938
9,7,0.06,8,0.33450976
7,10,0.04,5,0.33449754
7,9,0.14,7,0.33449188
9,7,0.07,6,0.3344667
3,8,0.11,5,0.33444887
6,9,0.06,7,0.33444372
6,10,0.11,8,0.33441928
5,6,0.1,5,0.33439776
5,7,0.07,5,0.3343648
3,10,0.14,5,0.33433664
8,6,0.13,6,0.33433345
10,8,0.05,7,0.33425432
9,7,0.09,7,0.33417955
6,8,0.11,9,0.3341726
4,10,0.03,6,0.33414719
3,9,0.13,8,0.33412346
8,7,0.13,8,0.33412004
7,7,0.12,7,0.3340964
5,10,0.05,7,0.33409384
4,6,0.09,5,0.33404663
8,8,0.02,6,0.33402255
8,7,0.05,7,0.33399776
9,7,0.09,6,0.33399096
4,10,0.09,5,0.33398953
7,9,0.15,7,0.33387327
6,7,0.12,7,0.33383542
8,7,0.03,6,0.33382228
6,10,0.05,7,0.33382115
10,6,0.14,9,0.33381638
8,6,0.15,6,0.3338034
4,10,0.12,8,0.3337827
3,8,0.07,6,0.33373913
10,7,0.02,6,0.33371317
9,9,0.04,7,0.3337034
7,8,0.09,7,0.33367935
10,5,0.13,7,0.333615
4,10,0.12,6,0.3336109
5,6,0.15,5,0.33355913
4,8,0.04,7,0.333536
10,10,0.11,9,0.3335061
8,8,0.14,9,0.33350408
5,9,0.08,7,0.333504
7,10,0.09,8,0.3335036
5,8,0.02,5,0.33346805
8,7,0.06,7,0.33337322
9,6,0.15,6,0.33335766
5,6,0.1,7,0.33334967
3,7,0.13,9,0.3333314
7,8,0.02,5,0.33330917
5,5,0.15,6,0.3332902
10,10,0.11,8,0.3332497
8,7,0.04,7,0.33323956
4,9,0.14,7,0.33322406
6,9,0.04,8,0.33322236
8,9,0.05,5,0.33320406
7,10,0.06,5,0.3331911
9,6,0.13,5,0.33309507
4,9,0.15,6,0.33307478
4,6,0.06,6,0.333059
9,9,0.02,6,0.33302796
10,5,0.09,7,0.3329728
6,9,0.09,8,0.3329177
6,8,0.12,8,0.33283296
3,8,0.12,9,0.3328298
7,9,0.15,6,0.33282337
7,8,0.08,7,0.3327965
5,6,0.12,6,0.33276984
7,8,0.04,8,0.33274522
6,7,0.12,5,0.33274135
7,7,0.05,6,0.3326449
5,10,0.08,7,0.33263472
3,9,0.11,8,0.33255583
10,9,0.1,6,0.33243456
4,10,0.15,9,0.33240035
7,8,0.12,6,0.33239692
9,10,0.13,8,0.33239365
4,6,0.15,5,0.33238658
7,10,0.05,8,0.33234474
6,7,0.14,8,0.3323343
10,8,0.15,10,0.33230838
2,9,0.12,8,0.3323083
7,7,0.15,7,0.33228484
5,8,0.07,6,0.33228353
10,9,0.08,6,0.3322716
7,10,0.07,7,0.33222318
5,8,0.06,7,0.33218643
6,9,0.12,7,0.332169
7,7,0.12,8,0.33206797
9,9,0.09,6,0.3320455
3,8,0.1,7,0.3320163
6,8,0.07,8,0.33195254
8,9,0.03,6,0.3319459
8,10,0.15,7,0.33191368
5,6,0.13,5,0.33189893
4,7,0.14,8,0.33188826
2,2,0.05,5,0.33187154
3,7,0.06,7,0.33186603
4,10,0.08,6,0.33184817
3,9,0.14,6,0.33175647
3,8,0.1,5,0.33173686
6,7,0.15,9,0.33167228
4,8,0.06,8,0.33166727
10,6,0.13,6,0.33163628
7,7,0.14,7,0.33160418
4,10,0.13,9,0.33159518
3,8,0.11,7,0.3315578
8,7,0.1,8,0.33150518
7,7,0.05,5,0.3314928
6,9,0.06,8,0.33148366
10,9,0.07,7,0.33147034
9,7,0.14,8,0.33145222
7,9,0.11,7,0.3314459
3,6,0.09,6,0.33142194
8,9,0.13,8,0.33141208
10,9,0.11,6,0.33139247
3,7,0.11,8,0.3313611
3,10,0.1,6,0.33132133
9,9,0.06,7,0.33128777
8,10,0.06,6,0.33126813
4,6,0.06,5,0.33124617
10,10,0.06,5,0.33116028
4,8,0.15,8,0.33113113
3,9,0.08,7,0.33111128
6,10,0.13,8,0.33106574
9,9,0.07,6,0.3310452
9,9,0.09,8,0.33098456
3,6,0.04,6,0.33091527
3,9,0.03,8,0.33083394
9,7,0.12,6,0.3307591
10,8,0.09,8,0.33073506
9,9,0.13,8,0.3307264
8,8,0.09,6,0.33071053
3,10,0.1,7,0.33058742
6,5,0.09,5,0.33058408
5,8,0.11,6,0.33055773
7,8,0.02,9,0.33055654
10,6,0.14,5,0.33054957
5,9,0.12,6,0.33051574
3,10,0.12,6,0.33041567
3,8,0.07,7,0.3303871
6,8,0.13,8,0.33036834
7,9,0.02,5,0.33032227
7,8,0.05,6,0.33027807
8,4,0.03,5,0.33026215
7,10,0.05,7,0.33025476
10,8,0.08,6,0.3302124
3,8,0.06,6,0.33011746
7,10,0.13,9,0.3300594
8,10,0.13,10,0.33002684
6,7,0.03,5,0.33002457
9,5,0.09,7,0.32998353
10,6,0.09,5,0.32992253
6,6,0.12,6,0.32991278
10,7,0.09,6,0.32979694
10,7,0.05,5,0.32978493
9,8,0.15,7,0.32976675
5,10,0.1,10,0.3297457
9,9,0.08,6,0.32972458
3,10,0.1,8,0.32970363
3,10,0.1,9,0.32969713
7,8,0.04,5,0.32968795
6,9,0.03,6,0.3296761
4,10,0.09,7,0.3296655
10,10,0.05,8,0.32966432
5,5,0.07,5,0.3296513
8,7,0.09,6,0.329643
10,6,0.06,5,0.32963488
8,6,0.15,8,0.3295702
4,8,0.13,9,0.3295464
8,10,0.11,7,0.32945764
5,10,0.12,7,0.32937494
9,10,0.07,7,0.32934874
3,8,0.03,9,0.32931995
8,10,0.09,6,0.32927376
8,9,0.14,6,0.32925695
6,8,0.08,7,0.32923457
7,8,0.12,8,0.3292009
6,8,0.05,7,0.32916573
10,6,0.12,5,0.32915494
9,8,0.06,6,0.3291373
4,6,0.05,6,0.3290257
6,10,0.03,6,0.32896367
3,9,0.04,6,0.32895118
9,7,0.15,6,0.3289399
10,10,0.13,9,0.32888877
10,8,0.03,5,0.3288307
4,6,0.14,6,0.32878718
7,6,0.13,7,0.32872692
7,8,0.11,8,0.32869685
6,7,0.14,5,0.32867315
8,8,0.05,5,0.32856208
10,5,0.13,6,0.32855907
6,6,0.15,8,0.32855055
9,9,0.04,5,0.32854927
5,5,0.04,8,0.32851025
4,5,0.09,7,0.32849854
9,9,0.1,8,0.3284773
10,6,0.08,5,0.3283326
5,9,0.15,9,0.32831642
8,7,0.03,7,0.32825974
6,10,0.12,10,0.3282305
10,7,0.12,7,0.32816586
7,8,0.03,5,0.32816315
5,8,0.15,8,0.3281272
4,10,0.13,7,0.3281217
8,8,0.05,6,0.32809725
9,10,0.02,6,0.3280897
4,6,0.06,8,0.32800955
8,8,0.07,6,0.32792366
9,7,0.1,7,0.32790476
7,10,0.11,8,0.32779032
6,6,0.13,8,0.32776484
7,8,0.11,7,0.32772988
7,9,0.12,7,0.3277113
9,8,0.1,8,0.32770172
6,9,0.1,6,0.32770026
8,8,0.09,7,0.327682
7,6,0.07,6,0.32767472
10,8,0.11,8,0.32763708
7,6,0.11,7,0.32760313
10,8,0.09,6,0.3275908
4,8,0.07,7,0.32755592
10,10,0.09,8,0.32751957
8,10,0.12,7,0.3275045
8,6,0.04,5,0.32747254
5,9,0.15,7,0.32745886
9,10,0.03,6,0.32745165
8,8,0.11,8,0.3273485
9,7,0.08,5,0.3273161
3,10,0.15,8,0.32729223
8,6,0.14,5,0.32728392
9,6,0.15,5,0.32728383
3,10,0.04,5,0.32726133
8,8,0.14,7,0.32723206
4,9,0.14,6,0.3272287
10,8,0.04,6,0.32719424
4,8,0.09,6,0.32719174
3,8,0.03,8,0.32715532
3,10,0.13,7,0.32714978
4,8,0.02,6,0.32707205
10,8,0.14,7,0.32703283
10,9,0.08,7,0.327022
8,8,0.06,7,0.3269468
5,8,0.11,7,0.32692915
5,6,0.11,5,0.32690394
10,7,0.05,7,0.32688656
10,7,0.11,7,0.32688308
6,10,0.04,6,0.32687637
5,6,0.06,6,0.3268196
4,8,0.08,7,0.32678697
7,10,0.09,7,0.32677245
3,10,0.08,6,0.3266946
5,6,0.15,6,0.32668537
9,10,0.15,9,0.32660684
10,8,0.15,9,0.3265841
4,10,0.09,6,0.3265579
7,9,0.1,7,0.3265414
9,10,0.04,7,0.32653767
7,9,0.05,5,0.3264804
3,8,0.12,8,0.32646918
7,9,0.06,7,0.32643968
10,7,0.09,7,0.32642668
3,9,0.08,6,0.32633626
7,7,0.1,7,0.32632422
4,10,0.06,7,0.3262716
5,10,0.08,6,0.32624435
9,7,0.14,6,0.3261937
4,8,0.04,5,0.32611507
7,8,0.06,7,0.32608247
6,10,0.14,8,0.3260585
5,10,0.06,5,0.32605577
8,10,0.07,7,0.32604414
3,10,0.15,5,0.32602865
10,5,0.15,5,0.32601413
10,7,0.09,5,0.3260095
3,10,0.12,8,0.3260086
10,6,0.12,6,0.32597315
9,7,0.03,5,0.3258797
4,5,0.14,5,0.3258405
8,7,0.09,8,0.32582286
7,8,0.11,9,0.32580426
8,7,0.13,7,0.32579032
3,9,0.1,9,0.32578543
8,8,0.13,10,0.32577634
10,7,0.09,8,0.32573912
8,7,0.05,5,0.32572135
4,9,0.06,5,0.32567632
7,6,0.11,8,0.32565692
6,10,0.11,5,0.32559437
10,9,0.1,7,0.32555333
10,8,0.02,5,0.32553658
4,7,0.12,6,0.3255351
8,6,0.15,7,0.32549787
5,9,0.07,5,0.3254929
6,8,0.02,5,0.32548022
6,9,0.12,8,0.325422
10,6,0.03,5,0.32537916
3,10,0.08,5,0.32537013
10,7,0.1,6,0.32535368
3,10,0.06,8,0.32534167
6,7,0.04,5,0.32530475
8,9,0.08,5,0.3251011
6,9,0.13,7,0.32509163
6,8,0.03,5,0.3250623
10,7,0.15,7,0.32503474
8,8,0.08,7,0.32503295
8,7,0.05,6,0.32495043
8,6,0.09,7,0.32491606
3,10,0.13,8,0.32489195
4,7,0.11,6,0.32489136
6,8,0.02,6,0.32488602
4,10,0.12,5,0.32488465
7,8,0.04,9,0.3248505
5,10,0.13,6,0.3247927
8,9,0.15,7,0.32471824
6,10,0.05,6,0.32469428
6,7,0.14,7,0.32469136
3,10,0.15,7,0.3246687
8,9,0.09,5,0.32465345
10,8,0.06,7,0.32456526
7,8,0.11,6,0.3244899
8,7,0.1,9,0.32446912
5,9,0.08,5,0.3244551
5,8,0.1,9,0.32437268
10,8,0.1,8,0.32436803
10,10,0.14,9,0.32433674
4,8,0.03,7,0.32430255
4,10,0.14,8,0.3242808
4,7,0.15,10,0.32423693
7,8,0.02,6,0.3242069
5,9,0.14,7,0.3241344
8,9,0.07,5,0.3241114
7,8,0.14,8,0.32410038
6,9,0.14,6,0.3240904
6,10,0.02,8,0.32404247
9,7,0.04,6,0.32403877
8,6,0.15,5,0.3240107
6,7,0.05,5,0.32399857
6,8,0.04,6,0.323919
7,8,0.04,7,0.32376903
8,8,0.13,7,0.323764
4,7,0.13,6,0.323738
8,7,0.12,6,0.32369664
9,9,0.07,7,0.3236796
7,8,0.06,5,0.32366276
8,9,0.06,6,0.32365206
7,7,0.13,5,0.32364032
10,9,0.03,5,0.32363874
3,8,0.04,8,0.323611
8,7,0.04,6,0.32358468
7,8,0.13,7,0.32355568
5,9,0.03,5,0.3235057
5,7,0.05,6,0.3234619
6,10,0.07,7,0.32345948
3,8,0.06,5,0.32345405
10,8,0.04,5,0.3234153
8,8,0.1,6,0.3233797
5,5,0.1,6,0.32337007
9,7,0.13,7,0.32336885
7,7,0.07,5,0.32336378
9,10,0.04,6,0.32331792
8,7,0.1,6,0.32331732
7,8,0.15,7,0.32330182
3,9,0.13,6,0.3231925
4,10,0.05,6,0.32318965
9,8,0.12,8,0.32316646
10,9,0.07,5,0.32313126
7,8,0.06,6,0.3231003
6,5,0.13,7,0.32309082
10,5,0.12,6,0.32307148
3,6,0.11,6,0.32305977
9,9,0.09,7,0.32303768
6,5,0.11,6,0.32300386
6,10,0.06,6,0.3229961
8,8,0.1,8,0.3229955
5,7,0.05,5,0.32299393
10,6,0.09,6,0.3229669
8,10,0.08,7,0.3229127
7,9,0.09,5,0.32290354
10,8,0.06,5,0.32290187
8,8,0.04,5,0.3228507
10,10,0.1,9,0.3228382
8,5,0.09,6,0.32278055
5,9,0.05,5,0.3227425
5,10,0.14,10,0.3226758
4,8,0.09,7,0.32267368
7,10,0.09,5,0.3226695
8,10,0.09,5,0.32263273
6,9,0.14,9,0.3226317
7,7,0.12,5,0.32261938
6,9,0.14,7,0.32259688
4,7,0.15,9,0.32258865
4,8,0.15,7,0.3225713
5,10,0.08,5,0.32252657
8,8,0.15,10,0.3224829
5,9,0.06,5,0.32247493
10,5,0.11,6,0.3224713
7,8,0.15,6,0.3224491
5,8,0.11,8,0.32240364
10,9,0.14,6,0.32238743
10,7,0.15,6,0.32237196
6,7,0.1,5,0.3223595
10,9,0.08,8,0.32230675
4,6,0.09,7,0.3221977
10,5,0.14,6,0.32217804
7,8,0.12,5,0.32212287
5,10,0.09,5,0.32209483
5,9,0.14,9,0.3220948
4,10,0.1,5,0.32208547
3,8,0.13,8,0.32206875
8,10,0.14,8,0.32199737
10,10,0.13,8,0.32198095
4,6,0.15,6,0.32197225
9,10,0.08,7,0.3219535
10,10,0.11,7,0.3219385
10,10,0.12,9,0.32190856
8,9,0.02,5,0.3218608
3,9,0.1,7,0.32185215
6,8,0.06,5,0.32184386
7,8,0.03,6,0.32174227
8,10,0.11,6,0.32173613
5,9,0.15,6,0.32170653
10,8,0.11,6,0.32170644
3,10,0.13,5,0.3217045
6,7,0.11,5,0.32168248
9,10,0.09,7,0.32164282
10,10,0.05,7,0.3216279
10,6,0.11,5,0.32159945
8,10,0.15,9,0.32153443
8,10,0.07,6,0.32149968
10,6,0.15,5,0.3214835
7,10,0.06,7,0.32145503
4,10,0.1,6,0.32145044
8,7,0.06,5,0.321395
4,10,0.08,7,0.32137218
3,10,0.05,5,0.32134217
3,10,0.14,8,0.3213386
3,6,0.1,5,0.32133156
6,8,0.11,8,0.3213304
4,6,0.03,7,0.3212638
8,10,0.13,8,0.32125008
3,9,0.08,5,0.32119307
5,8,0.12,7,0.32116422
10,8,0.07,5,0.3210946
6,7,0.07,5,0.32108968
8,10,0.08,6,0.320973
7,10,0.1,5,0.32096103
4,7,0.12,7,0.3209521
5,10,0.1,5,0.32094115
10,7,0.1,8,0.3209184
6,5,0.14,5,0.32086232
10,9,0.1,8,0.32086125
8,7,0.12,5,0.32065633
4,6,0.12,5,0.32065335
9,8,0.07,7,0.32064798
4,8,0.12,7,0.32063076
6,9,0.06,6,0.32061625
9,8,0.11,7,0.320585
9,10,0.05,6,0.32053393
8,7,0.11,7,0.32051077
4,6,0.05,7,0.32050264
5,9,0.04,5,0.32043964
5,10,0.04,6,0.32041204
6,10,0.14,5,0.32040545
6,10,0.11,7,0.3203477
8,10,0.1,6,0.32027227
6,9,0.05,5,0.3202529
6,7,0.13,7,0.32019007
10,9,0.13,6,0.32017675
8,9,0.1,7,0.3201656
9,10,0.04,8,0.32006043
9,8,0.02,5,0.31988946
7,9,0.04,7,0.31987008
10,5,0.11,5,0.31985784
6,9,0.08,6,0.3198416
10,8,0.08,5,0.3198122
4,10,0.15,8,0.31978282
4,7,0.14,7,0.3197548
9,8,0.08,5,0.31969947
9,9,0.05,5,0.31969765
3,9,0.13,5,0.31966358
8,10,0.1,5,0.3196362
6,7,0.05,8,0.31962824
3,9,0.12,7,0.31961024
4,9,0.09,6,0.31959417
5,10,0.09,6,0.3195884
6,10,0.09,7,0.31952718
7,10,0.11,5,0.3195206
4,10,0.13,5,0.3195049
9,7,0.13,6,0.3195035
5,7,0.02,5,0.31946677
8,8,0.08,6,0.31946206
8,6,0.02,5,0.31936997
9,9,0.11,7,0.31919077
7,9,0.11,5,0.31913748
5,8,0.12,6,0.31913123
9,10,0.04,5,0.3191094
7,7,0.09,5,0.31909683
4,8,0.03,5,0.31908652
4,10,0.07,7,0.31906927
4,9,0.05,5,0.31905982
6,8,0.14,8,0.31905675
4,7,0.08,7,0.31898284
7,7,0.12,6,0.31897634
2,7,0.07,5,0.31895226
7,7,0.09,8,0.3189163
8,10,0.15,6,0.31886718
8,9,0.11,7,0.31885144
7,8,0.13,8,0.31875458
8,10,0.07,5,0.31866753
7,9,0.09,8,0.31857255
4,6,0.1,6,0.31853354
6,10,0.13,5,0.3185241
5,7,0.12,5,0.31851912
5,7,0.13,5,0.31845748
7,10,0.12,8,0.3183747
5,10,0.03,6,0.3183731
10,10,0.02,5,0.31833467
5,9,0.13,7,0.31826037
10,10,0.14,8,0.3182357
10,5,0.07,6,0.31820378
4,9,0.04,5,0.3181939
3,9,0.15,5,0.3181626
10,5,0.07,5,0.3181613
4,7,0.06,5,0.31809804
7,8,0.14,7,0.31807092
10,8,0.12,8,0.31803855
8,10,0.11,5,0.3179986
7,9,0.04,6,0.31799114
6,7,0.02,6,0.31791604
5,9,0.11,7,0.31788152
10,9,0.12,6,0.31787443
8,10,0.12,6,0.3178656
10,7,0.08,6,0.3178469
9,6,0.11,6,0.31782788
3,9,0.12,9,0.3178122
8,9,0.1,5,0.31777287
4,8,0.06,6,0.31772554
5,10,0.13,5,0.31769425
2,9,0.12,9,0.31766492
8,8,0.11,6,0.31766143
4,7,0.03,5,0.31763297
4,7,0.04,5,0.31758568
10,9,0.04,5,0.3175655
3,8,0.12,5,0.3174421
9,7,0.06,7,0.3174354
8,8,0.08,5,0.31735963
10,10,0.08,5,0.31735125
9,6,0.14,8,0.31732655
9,10,0.06,6,0.31729156
5,9,0.09,5,0.31728122
9,7,0.06,5,0.31727314
3,6,0.08,5,0.31725186
4,9,0.08,5,0.3172351
5,9,0.03,6,0.31721142
